objid,ra,dec,u,g,r,i,z,class
1237667910588563559,173.342959921672,23.7948187593858,19.56712,18.00291,17.13282,16.70156,16.41956,QSO
1237667910591971360,181.832542638992,24.1988552618961,16.33503,15.4634,14.94063,14.59394,14.31737,QSO
1237667910594003059,186.964092287086,24.3060416537293,18.88109,18.77407,18.46359,18.09336,18.09888,QSO
1237671991873765560,201.358213378422,11.0123434721408,18.61519,18.21232,17.70465,17.35177,17.17735,QSO
1237667910597148690,194.714408552205,23.9240811118413,17.57751,16.31712,15.56701,15.12216,14.83225,QSO
1237667910599573695,200.85226801784,23.4207231463747,18.57822,17.67137,17.04749,16.60003,16.41591,QSO
1237671992410439718,201.467327368756,11.619377046296,18.67858,17.8695,16.95372,16.61259,16.57562,QSO
1237667910603571302,210.643540070653,21.9976677938548,16.95415,16.49212,16.32066,15.83828,15.89818,QSO
1237671992414830898,205.66705351712,2.42345413114755,19.4589,17.82297,17.11247,16.71513,16.44657,QSO
1237667911132053534,189.828415191506,24.528799500825,18.67904,18.38345,18.07055,17.7491,17.85771,QSO
1237667911661649936,171.515108554416,24.5539289921128,18.04441,17.42861,16.93029,16.39383,16.20509,QSO
1237667911661781115,171.963089876208,24.5355470039914,18.85865,17.76972,16.84363,16.27228,15.99326,QSO
1237667911678099640,212.672921279294,22.560304373726,18.52775,17.54252,16.88001,16.3373,16.28203,QSO
1237667912197079144,167.934808118563,24.4913400497442,18.78196,17.60161,16.8893,16.43428,16.18465,QSO
1237667912214118462,210.678599554828,23.2946793470978,18.3303,18.20401,17.73154,17.31005,17.38452,QSO
1237667912216346821,216.121421540435,22.3138545260815,19.36792,18.55206,17.92347,17.50606,17.31325,QSO
1237667912737882258,177.754273544914,25.8002950948774,19.52813,18.37678,17.41337,17.00445,16.74204,QSO
1237673453240516809,71.1199052825292,12.3532591113752,17.00884,16.53292,16.24606,15.69936,15.59423,QSO
1237667912738996281,180.56361876573,25.8797155641745,19.15434,17.74984,16.94322,16.44639,16.14556,QSO
1237673701278810143,36.6545624321276,-8.5217088437328,18.31291,18.28336,17.92633,17.436,17.42878,QSO
1237667914342924352,176.080806360815,18.8889278572354,18.9341,18.63153,17.94105,17.49512,17.22995,QSO
1237667914346070036,183.716560536218,19.0116509237339,18.13668,17.18037,16.59857,16.21916,15.97535,QSO
1237673705044967573,126.284305790331,42.4211855708677,17.5701,17.50264,17.11555,16.65485,16.64069,QSO
1237667914878091295,171.961341890435,19.0504977768934,17.82661,17.21357,16.46572,15.99209,15.75704,QSO
1237667914878615592,173.179081481216,19.0510398118532,19.26857,17.46538,16.51138,16.1023,15.78549,QSO
1237667914879533190,175.468605592498,19.2544770386896,19.25196,18.33718,17.70531,17.26986,17.04876,QSO
1237673708259508438,141.251909397452,2.37282342034758,19.12252,17.74296,16.95143,16.48828,16.20751,QSO
1237673710404632889,135.812942765446,1.10640611174122,19.45654,17.97177,17.08881,16.59521,16.29463,QSO
1237667914883793057,185.78247386722,19.3936292985395,18.35186,17.21824,16.44996,16.03007,15.7494,QSO
1237667915415420999,172.971233982903,19.5286218565047,18.89012,17.54666,16.8175,16.41196,16.17949,QSO
1237667915421581370,187.98392634094,19.8911408107847,18.57047,18.01539,17.40533,16.99296,16.73886,QSO
1237667915956355184,182.859867514596,20.3150175640733,18.63631,17.59824,16.7688,16.31178,16.00353,QSO
1237674289147150399,124.251690290909,34.5989760056564,19.3475,17.3411,16.42959,15.8108,15.52869,QSO
1237674289680548307,114.96987673092,32.8056909231049,19.19019,18.26002,17.51792,17.0001,16.83216,QSO
1237667915958648844,188.496618318944,20.2464668335911,18.04425,17.24545,16.68135,16.19229,15.96274,QSO
1237667916488048661,170.273929891971,20.0633128534309,18.36949,18.22417,17.86714,17.4534,17.42432,QSO
1237674365918511172,116.661317373578,32.6681191126595,18.46117,17.90104,17.36482,16.957,16.7984,QSO
1237674367530107200,118.743234292829,34.5247949310341,18.91864,17.97055,17.24899,16.76394,16.49625,QSO
1237674371287745240,116.99433708802,17.8349852882352,19.20119,18.76688,18.27679,17.65466,17.67077,QSO
1237667967493800072,221.525490498719,20.6892431440097,19.44624,18.37971,17.48644,17.04615,16.74833,QSO
1237667967495372897,225.298815722024,19.5838482991088,18.17268,17.99884,17.80914,17.37987,17.42994,QSO
1237668270822850675,197.815005365326,18.6308799097491,18.3049,17.21744,16.57495,16.152,15.93746,QSO
1237668271362474157,204.526480233139,18.3677967855576,19.57105,18.23657,17.41682,16.89641,16.63611,QSO
1237668271369224252,220.485693165977,16.0725252709256,18.19882,17.76861,17.24459,16.70954,16.57512,QSO
1237668271373025532,229.174804008078,14.1400175748217,19.44557,18.27145,17.59445,17.10967,16.83771,QSO
1237668271897575535,200.25394850081,19.3366535635653,19.14116,18.54183,17.69449,17.20965,16.9761,QSO
1237668271899738298,205.51452820783,18.6504230430975,18.44897,17.29203,16.71948,16.1617,15.96795,QSO
1237668271906160845,220.626098485212,16.2849287971385,19.17011,17.97532,17.17136,16.71034,16.43644,QSO
1237668271907995824,224.887920363421,15.4614597992851,18.15155,16.5765,15.71331,15.25884,14.96231,QSO
1237668271911862478,233.785367791188,13.2918071108237,18.43587,16.81934,15.96168,15.49612,15.18816,QSO
1237668271913107470,236.561588740182,12.6658588481081,18.71918,17.95429,17.32333,16.86001,16.62076,QSO
1237668271913369634,237.184910149435,12.5655115820992,17.09141,16.15567,15.41162,14.92137,14.64742,QSO
1237668272441524374,217.194643555344,17.398071939816,19.18477,18.20192,17.53049,17.03703,16.90371,QSO
1237668272449716529,236.16330481902,13.2450314588125,19.00642,18.68641,18.19732,17.80083,17.68025,QSO
1237668272969023534,194.860441802144,20.4908685220914,18.0528,17.16081,16.50306,15.98741,15.76564,QSO
1237668272972955686,204.353857482348,19.5871881621775,19.00215,18.19523,17.61451,17.27567,17.14722,QSO
1237674648851447906,171.989722774842,-1.21118291505031,16.91388,15.16897,14.27415,13.80183,13.46792,QSO
1237668272973938693,206.618392166765,19.3786780434551,17.32512,16.45988,15.80238,15.32446,15.10082,QSO
1237668273508515908,201.240875761463,20.3454264607609,18.60707,17.9187,17.18382,16.64769,16.45116,QSO
1237668288008749193,152.574280161619,16.1591046991796,19.13287,18.38332,17.69306,17.20712,17.09357,QSO
1237668288009011259,153.209982167484,16.1517451211163,17.71979,16.69619,16.14182,15.72485,15.48325,QSO
1237668288012025976,160.377318372417,17.3582955551039,18.54765,17.46848,16.8012,16.41199,16.14383,QSO
1237668288012026062,160.385334563382,17.3994599689986,19.09398,17.93335,17.18331,16.77638,16.52193,QSO
1237668288014450702,166.071959542568,18.0649619936011,17.93791,17.75968,17.44667,17.07854,17.06812,QSO
1237668288545882237,153.233494104622,16.6480730720103,19.4307,18.38676,17.61977,17.0837,16.92561,QSO
1237674651533312114,166.324975962907,0.891202090875201,18.70308,17.5636,16.85117,16.19314,16.13832,QSO
1237674651536064694,172.589243596017,0.973073749485965,18.45677,17.16133,16.21027,15.7508,15.55145,QSO
1237678434864922669,6.3185870295428,1.19179452312607,19.12611,18.55393,18.12356,17.74459,17.66941,QSO
1237668289077641296,141.250807623782,14.6814886546605,19.23417,18.18837,17.55361,17.16514,16.95806,QSO
1237668289083080871,153.91758881498,17.3038371776688,19.45684,18.43517,17.64183,17.22423,16.97048,QSO
1237668289622048901,158.713732185125,18.3662244805125,19.33261,18.04761,17.00166,16.4559,16.14743,QSO
1237668289622638722,160.227275325657,18.6905331134482,19.20717,18.77763,18.24124,17.89215,17.65228,QSO
1237668290154725403,148.768960813863,17.0989809001327,18.81459,18.16548,17.50384,16.79542,16.81355,QSO
1237668292839866441,178.205561756806,19.0500707683403,19.40094,17.57193,16.56661,16.05484,15.7148,QSO
1237674478661009421,221.68936714204,62.8844708703451,17.86616,17.84266,17.84882,17.90517,17.31275,QSO
1237667910592692294,183.542117746742,24.1816245053342,19.17618,18.93701,18.53209,18.39074,17.88744,QSO
1237667910604882004,213.745436539682,21.5886150672205,18.67249,18.6124,18.55608,18.64038,18.14637,QSO
1237667911123337290,168.098709923612,23.8268499661867,17.22175,17.3243,17.40138,17.60777,17.12487,QSO
1237667911134871683,196.969727085916,24.2030400390358,19.58819,19.52369,18.97978,18.79251,18.22429,QSO
1237667911138541711,206.067246806036,23.2230022236447,19.22024,19.07401,18.85065,18.81471,18.4457,QSO
1237674650998734893,171.515269073423,0.552258176674583,18.8185,18.73768,18.46824,18.43852,17.96169,QSO
1237667911141687304,213.629056367134,22.0240951643222,18.48072,18.48554,18.53259,18.63618,18.07428,QSO
1237667911660732465,169.303530462432,24.3707124698117,18.0168,18.05471,17.95126,17.94843,17.53209,QSO
1237667912201273434,178.533102893402,25.3625944050591,17.52401,17.50851,17.43158,17.45423,16.96462,QSO
1237667912207630412,194.447855010505,25.1365068172574,19.19602,18.95998,18.48614,18.37252,17.95038,QSO
1237667912208810133,197.576993508908,25.0582001979914,19.17914,19.06657,18.67544,18.84611,17.97811,QSO
1237667912733622453,167.081882514127,24.9312888742314,19.13477,18.91125,18.70543,18.66645,18.38959,QSO
1237667912735326210,171.265341574197,25.2173078758782,17.13537,17.09091,17.03649,17.12896,16.69952,QSO
1237667912751186037,211.199477363961,23.5610589352952,19.2937,19.06874,18.74781,18.84104,18.17146,QSO
1237667914339319922,167.395065024664,18.2282329969945,19.57868,19.23795,18.34386,17.94914,17.5976,QSO
1237667915954127057,177.544738546158,20.0695731790534,19.26544,19.16114,18.69312,18.4927,18.01229,QSO
1237667915958911191,189.160073031943,20.3263569685606,19.18333,18.75226,18.16176,17.91694,17.52405,QSO
1237667916491718664,179.153737610152,20.7174913585611,18.76267,18.6892,18.63082,18.623,18.06705,QSO
1237667917028851737,179.859200126112,21.1155242251328,17.32014,17.27837,17.14954,17.19542,16.48255,QSO
1237667966959485047,227.421591899607,18.7669697917501,19.18268,18.97977,18.68683,18.63743,18.18324,QSO
1237667967495241913,224.924552134584,19.7658641135792,19.08691,19.0204,18.80083,18.70493,18.29088,QSO
1237668270829994022,214.761272851342,16.5020136123066,18.93184,18.92505,18.67113,18.62353,17.99627,QSO
1237668270832746677,221.289289525881,15.4898200837997,18.67466,18.44439,18.04072,17.93777,17.57405,QSO
1237668270836547773,229.960801451391,13.5111920343626,19.1707,19.05041,18.43126,18.27032,17.5881,QSO
1237668271916122404,243.286912355358,10.616156777101,19.56907,19.13067,18.78828,18.65742,18.1172,QSO
1237668272433266739,197.549503647082,19.9078113802768,18.07918,17.95099,17.56122,17.48795,17.00779,QSO
1237668272445063424,225.545176876342,15.7351768736676,18.36527,18.2388,17.9081,17.79229,17.37638,QSO
1237668272969023625,194.811335870994,20.5109995002379,19.52421,19.23791,18.82262,18.75382,18.34611,QSO
1237668272973217823,204.90163408709,19.6757721662064,19.00633,18.8305,18.60877,18.62915,18.06005,QSO
1237668272977870965,216.043349734349,18.1643401332205,19.55234,19.28443,18.83485,18.66814,18.09572,QSO
1237668273508253749,200.5321499228,20.4554936584993,18.47341,18.40866,18.21982,18.21078,17.76092,QSO
1237668288007110707,148.818291503124,15.4102807321083,19.05404,18.7809,18.38448,18.18603,17.69473,QSO
1237678617428099115,23.4694208860056,1.22922592470062,18.39779,18.39536,18.14212,18.11484,17.4153,QSO
1237678617428688971,24.8757340850267,1.25509226478565,18.03059,17.77618,17.58578,17.69703,17.07062,QSO
1237668288545816607,153.053293447919,16.6692779513011,18.89028,18.67623,18.48181,18.46977,18.0599,QSO
1237668289077575870,141.085728999536,14.6062395210695,19.23077,19.16965,18.48052,18.12584,17.63407,QSO
1237668289077641331,141.136238665352,14.6748100413479,19.23185,19.07143,18.71054,18.42407,18.05151,QSO
1237668289080328343,147.464452936106,16.0318552843867,18.99908,18.7292,18.40215,18.3756,18.00111,QSO
1237668289080918035,148.790866553572,16.2292042867903,19.31045,19.03618,18.77942,18.82115,18.40708,QSO
1237668289614381103,140.807379099804,15.039442517867,18.17059,18.17306,18.14703,18.18849,17.6776,QSO
1237668289614577824,141.201644154729,15.0490078690748,19.3371,19.07098,18.6733,18.5421,18.19265,QSO
1237668289617592523,148.172256165836,16.6273241792158,19.40936,19.15054,18.5282,18.22277,17.79275,QSO
1237668292838293523,174.464276350712,18.8677356346072,18.33665,18.25983,18.11934,18.21798,17.61491,QSO
1237668293373329530,169.917385261605,19.1279661700942,19.21564,19.11807,18.83673,18.75423,18.28674,QSO
1237668294443401324,161.090504357331,18.938634754099,19.40092,19.09876,18.48837,18.18614,17.79521,QSO
1237668294450085926,177.219627951778,20.4054130048629,18.55014,18.45848,18.36593,18.34963,17.9102,QSO
1237668296593047669,183.938041828588,18.8148371303506,19.30185,19.10196,18.58239,18.35077,17.88442,QSO
1237668297128607801,180.72576736806,19.182393046305,18.421,18.19798,17.67684,17.48262,17.07313,QSO
1237668297132408915,190.006750344048,19.1777765083127,19.08024,18.62814,18.30279,18.20185,17.66683,QSO
1237668297141321811,211.275880058627,17.2855344159669,18.22772,18.15115,17.72823,17.59504,16.75976,QSO
1237668297146630317,223.687949716721,15.114022579286,18.87135,18.59624,18.15542,17.99506,17.50979,QSO
1237668297676161213,206.637894368388,18.4321804292293,19.24251,18.8872,18.53166,18.49966,18.21666,QSO
1237668298217160989,216.492873180211,17.3865681961441,19.42413,19.12691,18.66366,18.48727,17.96898,QSO
1237668298740334654,183.478027489464,20.4709623819367,19.05626,18.97345,18.8368,18.78049,18.24519,QSO
1237668298746298382,197.934175699268,20.0199730002115,18.17666,17.98831,17.83343,17.893,17.24473,QSO
1237668298748199015,202.542211454988,19.5998593554416,19.36892,19.1998,18.94337,18.83838,18.36411,QSO
1237668298757832726,225.326358432145,15.9397339005486,17.99111,17.87152,17.68105,17.93888,17.09825,QSO
1237668299275763955,179.94618209851,20.8186744194732,18.87179,18.7512,18.47914,18.56662,17.90142,QSO
1237668299278123067,185.638144678735,20.8487309504352,19.09427,18.8764,18.55315,18.36057,17.99812,QSO
1237668299278450691,186.424790905255,20.91758507263,16.61329,16.47509,16.39768,16.48097,16.23517,QSO
1237667113869836560,140.583676279327,25.4390734015357,19.5794,19.15759,18.67615,18.51397,17.99604,QSO
1237668310550577247,228.277512544512,14.4142831942224,17.50467,17.47326,17.41144,17.55485,16.99635,QSO
1237668311087710283,229.029090999682,14.7254666221421,18.58331,18.38937,18.21532,18.20894,17.57871,QSO
1237668331494834217,228.735025276373,12.2523110625154,19.16388,18.84398,18.64107,18.62942,18.10775,QSO
1237668332031967260,229.392569072519,12.5507343367946,18.44173,18.28661,18.16688,18.13564,17.56817,QSO
1237668332564250851,218.94988571098,15.0178936738525,19.01763,18.63575,18.31479,18.26567,17.63917,QSO
1237668332570017803,232.153473324206,12.3601597918387,18.07359,17.97837,17.78964,17.85084,17.37014,QSO
1237667209974775859,140.649430744424,21.2988758619894,18.99302,18.86911,18.72268,18.72811,18.25019,QSO
1237667209986637964,169.731509010821,27.9855931799387,18.77168,18.62164,18.32716,18.21964,17.709,QSO
1237667209987293249,171.33181097077,28.1921141648263,18.9989,18.86045,18.59503,18.54113,18.01398,QSO
1237668348681650459,235.239969495581,10.71616088524,18.99245,18.79392,18.45554,18.5167,17.89082,QSO
1237668348685516862,243.778845991036,8.46224219896766,18.68414,18.41752,18.14296,18.04186,17.66488,QSO
1237668349759783466,245.270700583148,9.0258449747101,19.31092,18.94062,18.54453,18.65848,18.02238,QSO
1237668350282825921,213.617150297585,15.9386612817545,19.43127,19.12109,18.52118,18.276,17.87519,QSO
1237668350282891325,213.768917969115,15.9668231630755,18.27995,18.07884,17.87055,17.8992,17.53704,QSO
1237668350819106869,212.309949956624,16.5162835697186,18.70196,18.23406,17.88995,17.85152,17.27808,QSO
1237668365312000263,234.857400689114,13.9998970204992,19.54823,19.18393,18.60442,18.33703,17.94226,QSO
1237668366923071574,236.308167703142,14.8397656462155,17.46654,17.24898,17.06342,17.18049,16.83044,QSO
1237668494703526035,165.039628423713,15.7861193188845,19.43008,19.13681,18.70575,18.5874,18.04048,QSO
1237668495240069124,164.172978832316,16.1672933232303,18.88521,18.76141,18.50834,18.44133,17.89264,QSO
1237668495243673653,172.729575174399,16.7445201865445,19.49421,19.16551,18.39756,18.06562,17.64118,QSO
1237668495247212561,181.199654877941,17.0491237489166,17.13416,16.97597,17.01904,17.14087,16.56529,QSO
1237668496857038880,179.301922333443,18.2944031792895,17.67449,17.54897,17.34677,17.30167,16.85573,QSO
1237668496857628777,180.726829105104,18.4380187391665,19.53946,19.38463,18.49762,18.33255,17.69622,QSO
1237668502756065515,246.967427503701,54.3201618593756,18.48238,18.06505,17.45732,17.20146,16.61119,QSO
1237668502756786231,248.332702996647,52.9400936483697,18.35084,18.07137,17.66826,17.52736,17.08408,QSO
1237668503828955256,246.468446863941,56.4582943697917,17.5941,17.48052,17.29243,17.36326,16.9121,QSO
1237671123218137769,122.583839045228,7.57073335665164,19.01534,18.34961,17.57998,17.11314,16.85224,QSO
1237671123219447951,125.489945540068,8.31695050997539,17.78722,17.67461,17.62017,17.43597,17.42242,QSO
1237671123760316590,134.395712721679,10.9668665606834,18.31886,17.95247,17.56149,17.24188,17.16272,QSO
1237671124305903648,154.329264820536,15.2724511044428,17.71055,17.48647,17.29192,17.05351,16.96373,QSO
1237671124832289105,130.243785617737,10.8763245205461,19.16345,18.78421,18.37104,17.9916,17.97374,QSO
1237671124841463813,151.161769686771,15.1826090658243,17.3138,17.24895,17.11754,16.69466,16.95342,QSO
1237671140944510987,176.830078846218,0.564197052220937,18.97147,18.91362,18.74189,18.62316,18.16991,QSO
1237671260121792878,126.539251835073,8.44832280579998,19.40321,19.42612,19.05057,18.58869,18.51571,QSO
1237671260125724849,135.463067629476,10.5057135734357,16.20699,16.17597,16.26364,15.90039,16.11936,QSO
